document,dominant_topic,topic_0_probability,topic_1_probability,original_text
mentang mentang biaya murah performa aplikainya payah,0,0.6757366567839385,0.3242633432160615,"['mentang', 'mentang', 'biaya', 'murah', 'performa', 'aplikainya', 'payah']"
aplikasi bantu trading menu tawar lengkap,0,0.9632387702408826,0.03676122975911747,"['aplikasi', 'bantu', 'trading', 'menu', 'tawar', 'lengkap']"
upgrade tuh server bagus eror berjamjam,1,0.3579411881233606,0.6420588118766394,"['upgrade', 'tuh', 'server', 'bagus', 'eror', 'berjamjam']"
mantaince market buka sesi portofolio akses akibat rugi trading saran cari sekuritas stabil,1,0.027757210795476453,0.9722427892045236,"['mantaince', 'market', 'buka', 'sesi', 'portofolio', 'akses', 'akibat', 'rugi', 'trading', 'saran', 'cari', 'sekuritas', 'stabil']"
tampilanya sederhana cocok mula,0,0.9582914964173589,0.04170850358264109,"['tampilanya', 'sederhana', 'cocok', 'mula']"
gagal top deposit kali nyoba aplikasi,1,0.3827908785248845,0.6172091214751154,"['gagal', 'top', 'deposit', 'kali', 'nyoba', 'aplikasi']"
stockbit nob bantu berinvetasi saham,0,0.9478702641417143,0.05212973585828569,"['stockbit', 'nob', 'bantu', 'berinvetasi', 'saham']"
bagus nyaman,0,0.9360334191874202,0.06396658081257967,"['bagus', 'nyaman']"
moga depa,0,0.9476710015000918,0.05232899849990822,"['moga', 'depa']"
tampil bagus mudah maintenance,0,0.7730665797685585,0.22693342023144145,"['tampil', 'bagus', 'mudah', 'maintenance']"
stokbit mudah paham,0,0.9538013337982316,0.04619866620176833,"['stokbit', 'mudah', 'paham']"
login pakai fingerprint eror tolong baik,1,0.03812296489611452,0.9618770351038856,"['login', 'pakai', 'fingerprint', 'eror', 'tolong', 'baik']"
aplikasi investasi mudah lengkap fiturnya,0,0.9606441277620323,0.03935587223796758,"['aplikasi', 'investasi', 'mudah', 'lengkap', 'fiturnya']"
ribet anjeng udah ktp mahasiswa daftar upload foto ktp,1,0.040407465741094564,0.9595925342589053,"['ribet', 'anjeng', 'udah', 'ktp', 'mahasiswa', 'daftar', 'upload', 'foto', 'ktp']"
aplikasi bagus mudah user pengunanya,0,0.9632243094792938,0.036775690520706256,"['aplikasi', 'bagus', 'mudah', 'user', 'pengunanya']"
bagus vitur mudah erti,0,0.9531911440608344,0.046808855939165596,"['bagus', 'vitur', 'mudah', 'erti']"
cocok dalam analisis teknikal fundamental,0,0.9586581928179305,0.041341807182069354,"['cocok', 'dalam', 'analisis', 'teknikal', 'fundamental']"
alam alam buruk but alam guru baik,0,0.7805265212680832,0.2194734787319168,"['alam', 'alam', 'buruk', 'but', 'alam', 'guru', 'baik']"
newbie oke,0,0.9371916930373364,0.0628083069626636,"['newbie', 'oke']"
rekomendasi pindah belah stockbit maintenance,1,0.04197119248579463,0.9580288075142053,"['rekomendasi', 'pindah', 'belah', 'stockbit', 'maintenance']"
regis indonesia coba login masuk terusmohon tunjuk,1,0.44121437670792596,0.558785623292074,"['regis', 'indonesia', 'coba', 'login', 'masuk', 'terusmohon', 'tunjuk']"
eror kadang pakai jual genting,1,0.04631664410864519,0.9536833558913548,"['eror', 'kadang', 'pakai', 'jual', 'genting']"
token kadarluarsa notifikasi login min,1,0.05244967348582909,0.9475503265141709,"['token', 'kadarluarsa', 'notifikasi', 'login', 'min']"
pagipagi buka portofolio mampus gera harga jalan jualbeli payah,1,0.03351850818330998,0.9664814918166901,"['pagipagi', 'buka', 'portofolio', 'mampus', 'gera', 'harga', 'jalan', 'jualbeli', 'payah']"
kasih bibtang fast buy instant order kasih bintang,1,0.03860928180341788,0.9613907181965822,"['kasih', 'bibtang', 'fast', 'buy', 'instant', 'order', 'kasih', 'bintang']"
withdrawal jumatsampai skr wdpadahal jam kerjaklo cepat proses withdrawal nyasya kasih,1,0.04026572883140673,0.9597342711685933,"['withdrawal', 'jumatsampai', 'skr', 'wdpadahal', 'jam', 'kerjaklo', 'cepat', 'proses', 'withdrawal', 'nyasya', 'kasih']"
withdrawal sistem lambat eror deposit uang lenyap,1,0.038100031136591696,0.9618999688634083,"['withdrawal', 'sistem', 'lambat', 'eror', 'deposit', 'uang', 'lenyap']"
detailbisa analisa indikator laptop,0,0.9379787410893202,0.06202125891067972,"['detailbisa', 'analisa', 'indikator', 'laptop']"
bagus mudah paham fiturnya lengkap,0,0.9660657692531753,0.03393423074682463,"['bagus', 'mudah', 'paham', 'fiturnya', 'lengkap']"
suka banget aplikasi update informasi cepat,0,0.9655000133036821,0.03449998669631795,"['suka', 'banget', 'aplikasi', 'update', 'informasi', 'cepat']"
bismilah baca registration pakai bca bri bni bikin rekening,0,0.9663570148376024,0.03364298516239756,"['bismilah', 'baca', 'registration', 'pakai', 'bca', 'bri', 'bni', 'bikin', 'rekening']"
lancar relog bolak aman hubung uang,1,0.045718308390093776,0.9542816916099063,"['lancar', 'relog', 'bolak', 'aman', 'hubung', 'uang']"
eye catching banget aps bagus tamoilanya saran bank kustodian rdn tambah tarik anak muda investasi saham terima kasih stockbit,0,0.9757109178486245,0.024289082151375454,"['eye', 'catching', 'banget', 'aps', 'bagus', 'tamoilanya', 'saran', 'bank', 'kustodian', 'rdn', 'tambah', 'tarik', 'anak', 'muda', 'investasi', 'saham', 'terima', 'kasih', 'stockbit']"
salah sukuritas mudah operasi fiturfitur bantu trader mula tampil gaul banget rekomendasi banget terjun dunia saham,0,0.9728087033664193,0.02719129663358059,"['salah', 'sukuritas', 'mudah', 'operasi', 'fiturfitur', 'bantu', 'trader', 'mula', 'tampil', 'gaul', 'banget', 'rekomendasi', 'banget', 'terjun', 'dunia', 'saham']"
mudah guna update informasi analisa mudah erti,0,0.9666137342252085,0.03338626577479147,"['mudah', 'guna', 'update', 'informasi', 'analisa', 'mudah', 'erti']"
unduh kuota sinyal bagus,0,0.9338082375505489,0.06619176244945113,"['unduh', 'kuota', 'sinyal', 'bagus']"
aplikasi bagus aplikasi investasi saham mudah terimakasih stockbit,0,0.9727474015667787,0.02725259843322124,"['aplikasi', 'bagus', 'aplikasi', 'investasi', 'saham', 'mudah', 'terimakasih', 'stockbit']"
withdrawal tangal kemarin masuk cek mutasi jelas,1,0.03813582491953538,0.9618641750804646,"['withdrawal', 'tangal', 'kemarin', 'masuk', 'cek', 'mutasi', 'jelas']"
stockbit penuh saldo rdn hilang tunggu tangapanyamakasih,1,0.265920526179908,0.7340794738200921,"['stockbit', 'penuh', 'saldo', 'rdn', 'hilang', 'tunggu', 'tangapanyamakasih']"
sekuritas keren fitur complit,0,0.9480017766442136,0.05199822335578636,"['sekuritas', 'keren', 'fitur', 'complit']"
mudah informasi fitunya lengkap,0,0.947508428769026,0.05249157123097402,"['mudah', 'informasi', 'fitunya', 'lengkap']"
ajar jual beli saham cepat,0,0.964363674879488,0.03563632512051194,"['ajar', 'jual', 'beli', 'saham', 'cepat']"
aplikasi binatang susah kali buka streaming download lancar buka aplikasi stockbit susah kali buka,1,0.03343829325554551,0.9665617067444545,"['aplikasi', 'binatang', 'susah', 'kali', 'buka', 'streaming', 'download', 'lancar', 'buka', 'aplikasi', 'stockbit', 'susah', 'kali', 'buka']"
user interface mantap nyaman investasi,0,0.9619295895538168,0.03807041044618311,"['user interface', 'mantap', 'nyaman', 'investasi']"
mula aplikasi oke banget rekomendasi temen worth nih apnya,0,0.9673810816241732,0.03261891837582669,"['mula', 'aplikasi', 'oke', 'banget', 'rekomendasi', 'temen', 'worth', 'nih', 'apnya']"
hasil jual saham cair tunggu kerja bursa withdrawal tari proses pending sukses kerja bursa seminguan ajar cepat lambat,1,0.1692206025099374,0.8307793974900627,"['hasil', 'jual', 'saham', 'cair', 'tunggu', 'kerja', 'bursa', 'withdrawal', 'tari', 'proses', 'pending', 'sukses', 'kerja', 'bursa', 'seminguan', 'ajar', 'cepat', 'lambat']"
eror baik rekomended buy sel,1,0.03876070443735357,0.9612392955626464,"['eror', 'baik', 'rekomended', 'buy', 'sel']"
bagus daftar cepat verifikasi,1,0.046247173837236824,0.9537528261627631,"['bagus', 'daftar', 'cepat', 'verifikasi']"
ayo ramai uninstal stockbit eror tidak bisa login bye stockbit,1,0.03020096821678287,0.969799031783217,"['ayo', 'ramai', 'uninstal', 'stockbit', 'eror', 'tidak bisa', 'login', 'bye', 'stockbit']"
eror market buka lihat porto jualbeli,1,0.03596638477796346,0.9640336152220366,"['eror', 'market', 'buka', 'lihat', 'porto', 'jualbeli']"
aplikasi parah banget gilir withdrawal pending nomor recomended,1,0.03068537744256221,0.9693146225574377,"['aplikasi', 'parah', 'banget', 'gilir', 'withdrawal', 'pending', 'nomor', 'recomended']"
tangal chart hilang susah analisanya tolong kembali,1,0.038462706414646046,0.961537293585354,"['tangal', 'chart', 'hilang', 'susah', 'analisanya', 'tolong', 'kembali']"
stockbit aplikasi tampilanya bagus lengkap,0,0.9627437026484694,0.037256297351530576,"['stockbit', 'aplikasi', 'tampilanya', 'bagus', 'lengkap']"
aneh maintenance kali minggu sih masalahini,1,0.04161625580460841,0.9583837441953916,"['aneh', 'maintenance', 'kali', 'minggu', 'sih', 'masalahini']"
stockbit bug ganti latar tolong baik,1,0.03861744395552479,0.9613825560444752,"['stockbit', 'bug', 'ganti', 'latar', 'tolong', 'baik']"
alert stockbit mantap bos pemberitahuan muncul layar sentuh,1,0.03403370826113347,0.9659662917388665,"['alert', 'stockbit', 'mantap', 'bos', 'pemberitahuan', 'muncul', 'layar', 'sentuh']"
lengkap akurat fast respon cmpln,1,0.30144885566390506,0.698551144336095,"['lengkap', 'akurat', 'fast', 'respon', 'cmpln']"
suka tampilanya simpel,0,0.9478012204771156,0.05219877952288441,"['suka', 'tampilanya', 'simpel']"
bagus aplikasi hubung bibit kaya ekosistem sendiri,0,0.9604978023657201,0.03950219763427987,"['bagus', 'aplikasi', 'hubung', 'bibit', 'kaya', 'ekosistem', 'sendiri']"
bagus habis tingkat bni sekuritas trader mula cenderung bni sekuritas,0,0.9605900878138505,0.039409912186149504,"['bagus', 'habis', 'tingkat', 'bni', 'sekuritas', 'trader', 'mula', 'cenderung', 'bni', 'sekuritas']"
aplikasi keren tampil oke banget mudah monitor gera saham,0,0.9687928258600204,0.031207174139979546,"['aplikasi', 'keren', 'tampil', 'oke', 'banget', 'mudah', 'monitor', 'gera', 'saham']"
gampang mudah paham fitur informasi lengkap,0,0.9661385635677869,0.033861436432213114,"['gampang', 'mudah', 'paham', 'fitur', 'informasi', 'lengkap']"
sebenernya ntah aku masuk,1,0.06410149231139906,0.935898507688601,"['sebenernya', 'ntah', 'aku', 'masuk']"
tampil fiturnya gampang erti,0,0.9545008055995616,0.04549919440043833,"['tampil', 'fiturnya', 'gampang', 'erti']"
woy buka bursa maintenance hilang momentum pindah sekuritas,1,0.02923251182676839,0.9707674881732316,"['woy', 'buka', 'bursa', 'maintenance', 'hilang', 'momentum', 'pindah', 'sekuritas']"
erti mklum newbe pas buka lumayan bagus,0,0.5493140304476205,0.45068596955237944,"['erti', 'mklum', 'newbe', 'pas', 'buka', 'lumayan', 'bagus']"
interface mudah paham simpel,0,0.961275178308869,0.038724821691131006,"['interface', 'mudah', 'paham', 'simpel']"
bagus banget data lengkap mudah pakai,0,0.967547569500232,0.03245243049976802,"['bagus', 'banget', 'data', 'lengkap', 'mudah', 'pakai']"
kasih bintang daftar kendala pilih username,1,0.035571731792751804,0.9644282682072483,"['kasih', 'bintang', 'daftar', 'kendala', 'pilih', 'username']"
eror masak habis jual saham uang langsung tarik rekening nunggu tarik masak uang sulit tarik kalok butuh banget beda securitas contoh ipot habis jual saham uang langsung tarik rekening menit,1,0.024291956009106875,0.9757080439908932,"['eror', 'masak', 'habis', 'jual', 'saham', 'uang', 'langsung', 'tarik', 'rekening', 'nunggu', 'tarik', 'masak', 'uang', 'sulit', 'tarik', 'kalok', 'butuh', 'banget', 'beda', 'securitas', 'contoh', 'ipot', 'habis', 'jual', 'saham', 'uang', 'langsung', 'tarik', 'rekening', 'menit']"
apa sekuritas aplikasi stockbit baik fitu suka banget,0,0.968611337788863,0.031388662211137,"['apa', 'sekuritas', 'aplikasi', 'stockbit', 'baik', 'fitu', 'suka', 'banget']"
mantap untum ajar sharing mula,0,0.9525256104241943,0.047474389575805735,"['mantap', 'untum', 'ajar', 'sharing', 'mula']"
nge lag hilang timing,1,0.052314887685077124,0.9476851123149228,"['nge', 'lag', 'hilang', 'timing']"
user interface baguscs responsif,0,0.9541949023372541,0.04580509766274589,"['user', 'interface', 'baguscs', 'responsif']"
bagus aplikasi lengkap saham murah sedia,0,0.9652775455561237,0.034722454443876345,"['bagus', 'aplikasi', 'lengkap', 'saham', 'murah', 'sedia']"
mudah ringan aplikasi pakai gadget,0,0.9520628533420342,0.04793714665796565,"['mudah', 'ringan', 'aplikasi', 'pakai', 'gadget']"
bagus analisa harap beli jual,0,0.9611924260785868,0.03880757392141328,"['bagus', 'analisa', 'harap', 'beli', 'jual']"
user interface baik sih banding sekuritas,0,0.9643784815892906,0.035621518410709395,"['user interface', 'baik', 'sih', 'banding', 'sekuritas']"
ganguan skrharga saham diportfolio beda harga saham realnyatau delay,1,0.03788113613691357,0.9621188638630865,"['ganguan', 'skrharga', 'saham', 'diportfolio', 'beda', 'harga', 'saham', 'realnyatau', 'delay']"
sel saham pertma langsung masuk trading balamce selling tiga jam tahan dana masuk trading balance nunggu tradingwah trading habis jual dana tahan trading balance,1,0.13799312265359315,0.8620068773464068,"['sel', 'saham', 'pertma', 'langsung', 'masuk', 'trading', 'balamce', 'selling', 'tiga', 'jam', 'tahan', 'dana', 'masuk', 'trading', 'balance', 'nunggu', 'tradingwah', 'trading', 'habis', 'jual', 'dana', 'tahan', 'trading', 'balance']"
mula dunia saham tau aplikasi stockbit teman bantu ajar saham stockbit fitur mudah erti mula,0,0.9784807388305149,0.021519261169485132,"['mula', 'dunia', 'saham', 'tau', 'aplikasi', 'stockbit', 'teman', 'bantu', 'ajar', 'saham', 'stockbit', 'fitur', 'mudah', 'erti', 'mula']"
bagus tari saldo langsung cair bank jago nyaman adan darurat,1,0.4829803141076723,0.5170196858923278,"['bagus', 'tari', 'saldo', 'langsung', 'cair', 'bank', 'jago', 'nyaman', 'adan', 'darurat']"
eror update harga emiten lambat banding aplikasi,1,0.03630385295793131,0.9636961470420687,"['eror', 'update', 'harga', 'emiten', 'lambat', 'banding', 'aplikasi']"
daftar ribet buka rekening bank jago bca rdn rekening bank jago syariah jenis rekening syariah mending pakai aplikasi ajaib pluang,0,0.6490336771683297,0.35096632283167034,"['daftar', 'ribet', 'buka', 'rekening', 'bank', 'jago', 'bca', 'rdn', 'rekening', 'bank', 'jago', 'syariah', 'jenis', 'rekening', 'syariah', 'mending', 'pakai', 'aplikasi', 'ajaib', 'pluang']"
udah tahun pakai lumayan puas,0,0.9539273775819558,0.04607262241804436,"['udah', 'tahun', 'pakai', 'lumayan', 'puas']"
pagi ganguanya transaksi,1,0.062017661396003634,0.9379823386039964,"['pagi', 'ganguanya', 'transaksi']"
uang jual saham masuk withdraw langaung aplikasi ipot langsung jual langsung withdraw,1,0.03207739105667052,0.9679226089433295,"['uang', 'jual', 'saham', 'masuk', 'withdraw', 'langaung', 'aplikasi', 'ipot', 'langsung', 'jual', 'langsung', 'withdraw']"
ikut saji aplikasi investasi tarik ikut perkembanganya,0,0.9569561505198614,0.04304384948013861,"['ikut', 'saji', 'aplikasi', 'investasi', 'tarik', 'ikut', 'perkembanganya']"
aplikasi bagus mudah paham,0,0.9638001570150385,0.0361998429849614,"['aplikasi', 'bagus', 'mudah', 'paham']"
daftar ribet mahasiswa ribet banget mending kaya aplikasi bibit ktp selesai ktp ortu apa ngeri ngeri,1,0.029243594439402026,0.970756405560598,"['daftar', 'ribet', 'mahasiswa', 'ribet', 'banget', 'mending', 'kaya', 'aplikasi', 'bibit', 'ktp', 'selesai', 'ktp', 'ortu', 'apa', 'ngeri', 'ngeri']"
scalping pagi down mulu salah aplikasi baik bikin nyangkut,1,0.15591997012369327,0.8440800298763067,"['scalping', 'pagi', 'down', 'mulu', 'salah', 'aplikasi', 'baik', 'bikin', 'nyangkut']"
proses withdraw makan bikin withdraw ipot cepat transfer rekening bank,1,0.029393216591749358,0.9706067834082507,"['proses', 'withdraw', 'makan', 'bikin', 'withdraw', 'ipot', 'cepat', 'transfer', 'rekening', 'bank']"
jam ganguan aplikasi,1,0.05423585110779215,0.9457641488922078,"['jam', 'ganguan', 'aplikasi']"
mudah mula trading saham,0,0.9608591258282326,0.03914087417176738,"['mudah', 'mula', 'trading', 'saham']"
maintenance kamaren diauruh nunggu ubah ubah ubah buka,1,0.0551942869494109,0.944805713050589,"['maintenance', 'kamaren', 'diauruh', 'nunggu', 'ubah', 'ubah', 'ubah', 'buka']"
gilir masuk pakai finger gagal masuk mohon jelas,1,0.03874598765170386,0.9612540123482961,"['gilir', 'masuk', 'pakai', 'finger', 'gagal', 'masuk', 'mohon', 'jelas']"
inovasi maju stokbit,0,0.9479744543400671,0.05202554565993285,"['inovasi', 'maju', 'stokbit']"
permulan mudah mudah,0,0.9379427785759915,0.06205722142400853,"['permulan', 'mudah', 'mudah']"
deposit histori deposit balance masuk,1,0.04745856564508672,0.9525414343549132,"['deposit', 'histori', 'deposit', 'balance', 'masuk']"
beres terimakasih stockbit aplikasi cerdas user cerdas,0,0.9605000453510305,0.03949995464896945,"['beres', 'terimakasih', 'stockbit', 'aplikasi', 'cerdas', 'user', 'cerdas']"
coba investasi juta stockbit beli saham waskita sage slis maxi uang suspen hilang saham masalah semuasaya rugi,1,0.02893536317390002,0.9710646368261,"['coba', 'investasi', 'juta', 'stockbit', 'beli', 'saham', 'waskita', 'sage', 'slis', 'maxi', 'uang', 'suspen', 'hilang', 'saham', 'masalah', 'semuasaya', 'rugi']"
kadang logout akun jeda transaksi baik min biar ramai,1,0.03363901386071595,0.9663609861392841,"['kadang', 'logout', 'akun', 'jeda', 'transaksi', 'baik', 'min', 'biar', 'ramai']"
bagus tolong tambahin menu,1,0.042698543544168924,0.9573014564558311,"['bagus', 'tolong', 'tambahin', 'menu']"
tolongdong daftar negara pakai pasports,1,0.06210080222030281,0.9378991977796972,"['tolongdong', 'daftar', 'negara', 'pakai', 'pasports']"
kecewa parah jam bursa eror kecewa,1,0.03801773055432419,0.9619822694456759,"['kecewa', 'parah', 'jam', 'bursa', 'eror', 'kecewa']"
parah payah sekuritasnyasering buka market eror lemotbanyak rugi investorsistemnya abal,1,0.03599224995222222,0.9640077500477778,"['parah', 'payah', 'sekuritasnyasering', 'buka', 'market', 'eror', 'lemotbanyak', 'rugi', 'investorsistemnya', 'abal']"
admin santai respon whatsup email chat akun dana deposit dana cash masuk sesuai jelas kacau,1,0.02689127265171542,0.9731087273482846,"['admin', 'santai', 'respon', 'whatsup', 'email', 'chat', 'akun', 'dana', 'deposit', 'dana', 'cash', 'masuk', 'sesuai', 'jelas', 'kacau']"
akun maret suruh nunggu minggu akhit maret email pin aktifasi ribet banget,1,0.031750227818657675,0.9682497721813423,"['akun', 'maret', 'suruh', 'nunggu', 'minggu', 'akhit', 'maret', 'email', 'pin', 'aktifasi', 'ribet', 'banget']"
buka renekeningnya transaksi tolak,1,0.053605149727959815,0.9463948502720402,"['buka', 'renekeningnya', 'transaksi', 'tolak']"
hang aplikasi buy sale maintenace runibg,1,0.0479296042552653,0.9520703957447346,"['hang', 'aplikasi', 'buy', 'sale', 'maintenace', 'runibg']"
sederhana fiturnya,0,0.9376897420899172,0.06231025791008274,"['sederhana', 'fiturnya']"
bagus realtime analisa user bantu,0,0.9577062270687646,0.04229377293123527,"['bagus', 'realtime', 'analisa', 'user', 'bantu']"
mantap banget pakai aplikasi inifitur lengkapaplikasi nga berat,1,0.03454496491522016,0.9654550350847799,"['mantap', 'banget', 'pakai', 'aplikasi', 'inifitur', 'lengkapaplikasi', 'nga', 'berat']"
keren banget fitur virtual bantu ajar,0,0.9676472994095398,0.03235270059046028,"['keren', 'banget', 'fitur', 'virtual', 'bantu', 'ajar']"
curiga pin berkalikali eror baik mainten pin ganti,1,0.04567134417258711,0.9543286558274129,"['curiga', 'pin', 'berkalikali', 'eror', 'baik', 'mainten', 'pin', 'ganti']"
bintang verifikasi pemberitahuan suruh sabar tunggu nyesal daftar mending ajaib mana,1,0.030056471400429403,0.9699435285995706,"['bintang', 'verifikasi', 'pemberitahuan', 'suruh', 'sabar', 'tunggu', 'nyesal', 'daftar', 'mending', 'ajaib', 'mana']"
bintang pakai ngelag jam,1,0.04652702181258856,0.9534729781874114,"['bintang', 'pakai', 'ngelag', 'jam']"
akun cepat deposit same moga depan fasilitas runing trade,0,0.5082235961512733,0.49177640384872673,"['akun', 'cepat', 'deposit', 'same', 'moga', 'depan', 'fasilitas', 'runing', 'trade']"
berat tambah biaya beban beli jual stockbit tambah biaya beban beli capai biaya beban jual capai banding saran stockbit turun biaya broker untung nyaman terima gajih sekian,1,0.028059813669019676,0.9719401863309803,"['berat', 'tambah', 'biaya', 'beban', 'beli', 'jual', 'stockbit', 'tambah', 'biaya', 'beban', 'beli', 'capai', 'biaya', 'beban', 'jual', 'capai', 'banding', 'saran', 'stockbit', 'turun', 'biaya', 'broker', 'untung', 'nyaman', 'terima', 'gajih', 'sekian']"
total nominal bayar konsumen pesan saham ipo menu pusing jumlah,1,0.03377805229733964,0.9662219477026603,"['total', 'nominal', 'bayar', 'konsumen', 'pesan', 'saham', 'ipo', 'menu', 'pusing', 'jumlah']"
bagus banget registrasi kalah cangih belah kirim kirim berkas manual,1,0.03550229606831493,0.9644977039316851,"['bagus', 'banget', 'registrasi', 'kalah', 'cangih', 'belah', 'kirim', 'kirim', 'berkas', 'manual']"
screner mohon baik parameter tampil,1,0.47187045703442543,0.5281295429655745,"['screner', 'mohon', 'baik', 'parameter', 'tampil']"
fitur tols lengkap fleksibel,0,0.9459894869503186,0.054010513049681415,"['fitur', 'tols', 'lengkap', 'fleksibel']"
aplikasi eror mulu gilir jam maintenance maintenance malam,1,0.031046257856498963,0.9689537421435009,"['aplikasi', 'eror', 'mulu', 'gilir', 'jam', 'maintenance', 'maintenance', 'malam']"
lancar perporma ngelagktolong cripto,0,0.9166459501688815,0.08335404983111856,"['lancar', 'perporma', 'ngelagktolong', 'cripto']"
kurang maintenance loading apsnya lumayan berat,1,0.04148812206777214,0.9585118779322279,"['kurang', 'maintenance', 'loading', 'apsnya', 'lumayan', 'berat']"
kerenmudah dipakaidan utama fre broker,0,0.5148716835750994,0.4851283164249006,"['kerenmudah', 'dipakaidan', 'utama', 'fre', 'broker']"
menu portofolio mohon informatif contoh emiten minimal tampil lot avg harga persentase losgain losgain,1,0.02881723731099433,0.9711827626890057,"['menu', 'portofolio', 'mohon', 'informatif', 'contoh', 'emiten', 'minimal', 'tampil', 'lot', 'avg', 'harga', 'persentase', 'losgain', 'losgain']"
realtime virtual acount newbie ajar this aps,0,0.9666125253136221,0.033387474686377996,"['realtime', 'virtual', 'acount', 'newbie', 'ajar', 'this', 'aps']"
keren sih moga depan menu fast trade runing trade,1,0.3813962457737271,0.6186037542262729,"['keren', 'sih', 'moga', 'depan', 'menu', 'fast', 'trade', 'runing', 'trade']"
apl mudah laku mula buka akun susah kslsu buka akun langsung rdn buka bika rek tqu,1,0.412530638535912,0.587469361464088,"['apl', 'mudah', 'laku', 'mula', 'buka', 'akun', 'susah', 'kslsu', 'buka', 'akun', 'langsung', 'rdn', 'buka', 'bika', 'rek', 'tqu']"
daftar mudah online semuanyapcsnya koperatif mantap,0,0.9529369537041381,0.04706304629586178,"['daftar', 'mudah', 'online', 'semuanyapcsnya', 'koperatif', 'mantap']"
uinya bagus datadata historis usah lengkap update informasi emiten kait,0,0.9639254478272535,0.03607455217274639,"['uinya', 'bagus', 'datadata', 'historis', 'usah', 'lengkap', 'update', 'informasi', 'emiten', 'kait']"
lengkap fungsi screning bagus banget,0,0.9606871735885598,0.03931282641144024,"['lengkap', 'fungsi', 'screning', 'bagus', 'banget']"
mantap aplikasi simpel enak pakai rekomended,0,0.9675221311929721,0.032477868807027827,"['mantap', 'aplikasi', 'simpel', 'enak', 'pakai', 'rekomended']"
aplikasi indikator jual beli akurat insider informasi guna,0,0.966048666545792,0.03395133345420793,"['aplikasi', 'indikator', 'jual', 'beli', 'akurat', 'insider', 'informasi', 'guna']"
ada ribet daftar daftar rekening rdn banget anying minjem shope pay,1,0.250316004791038,0.7496839952089621,"['ada', 'ribet', 'daftar', 'daftar', 'rekening', 'rdn', 'banget', 'anying', 'minjem', 'shope', 'pay']"
stockbit jam sulit transaksi aplikasi eror,1,0.03642383360545694,0.963576166394543,"['stockbit', 'jam', 'sulit', 'transaksi', 'aplikasi', 'eror']"
mantap user friendly mudah pengunanya updated,0,0.963808509816859,0.036191490183140995,"['mantap', 'user', 'friendly', 'mudah', 'pengunanya', 'updated']"
friendly interface tols meganalisa,0,0.9477885190678067,0.052211480932193265,"['friendly', 'interface', 'tols', 'meganalisa']"
ajar moga dekat paham erti atur uang pribadi,0,0.9639641560999979,0.03603584390000219,"['ajar', 'moga', 'dekat', 'paham', 'erti', 'atur', 'uang', 'pribadi']"
aplikasi bagus mudah difahami proses jual beli bagus poko top deh,0,0.9708558233949627,0.029144176605037327,"['aplikasi', 'bagus', 'mudah', 'difahami', 'proses', 'jual', 'beli', 'bagus', 'poko', 'top', 'deh']"
min pin masuk udah bener coba ganti pin masuk,1,0.03755611323297474,0.9624438867670252,"['min', 'pin', 'masuk', 'udah', 'bener', 'coba', 'ganti', 'pin', 'masuk']"
proses deposit responya banget terang,1,0.042029730722406435,0.9579702692775935,"['proses', 'deposit', 'responya', 'banget', 'terang']"
kecewa respon deposit terang aplikasi sukses saldo tambah,1,0.03374406828050038,0.9662559317194996,"['kecewa', 'respon', 'deposit', 'terang', 'aplikasi', 'sukses', 'saldo', 'tambah']"
simpel friendly tampil,0,0.9481624810704172,0.05183751892958279,"['simpel', 'friendly', 'tampil']"
mantap bantu mudah pengunanya mula,0,0.9604794713421788,0.03952052865782112,"['mantap', 'bantu', 'mudah', 'pengunanya', 'mula']"
sih stockbit ganti siminvest nyaman pakai stockbit tolong stockbit ayo jalan stockbit mohon pokok love stockbit deh,0,0.5105005944092368,0.4894994055907631,"['sih', 'stockbit', 'ganti', 'siminvest', 'nyaman', 'pakai', 'stockbit', 'tolong', 'stockbit', 'ayo', 'jalan', 'stockbit', 'mohon', 'pokok', 'love', 'stockbit', 'deh']"
bintang lumayan bagus moga baik terimakasih,0,0.9657614541081012,0.03423854589189877,"['bintang', 'lumayan', 'bagus', 'moga', 'baik', 'terimakasih']"
tambah widget bagus,1,0.05434510617847419,0.9456548938215259,"['tambah', 'widget', 'bagus']"
daftar akun real trading tangal desember proses kerja aktif sesuai janji tunggu kerja,1,0.02819657933057287,0.971803420669427,"['daftar', 'akun', 'real', 'trading', 'tangal', 'desember', 'proses', 'kerja', 'aktif', 'sesuai', 'janji', 'tunggu', 'kerja']"
suka banget aplikasi desain mudah paham mula,0,0.9687983496809985,0.03120165031900141,"['suka', 'banget', 'aplikasi', 'desain', 'mudah', 'paham', 'mula']"
mudah erti,0,0.9471733817953806,0.05282661820461947,"['mudah', 'erti']"
sih aman ajar kaya,0,0.9541502168135877,0.04584978318641237,"['sih', 'aman', 'ajar', 'kaya']"
mudah pialang pakai aplikasi bibit,0,0.9570473130060676,0.04295268699393247,"['mudah', 'pialang', 'pakai', 'aplikasi', 'bibit']"
mudah mula,0,0.9463916027689615,0.05360839723103849,"['mudah', 'mula']"
mantap alam,0,0.9368937447664244,0.06310625523357566,"['mantap', 'alam']"
mudah paham,0,0.9476804089138869,0.052319591086112976,"['mudah', 'paham']"
enak keren syukur gabung,0,0.9475160574665411,0.05248394253345884,"['enak', 'keren', 'syukur', 'gabung']"
